ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Iniciativa,Tipo de Unidad Atacada,Grupo Armado 1,Descripción Grupo Armado 1,Grupo Armado 2,Descripción Grupo Armado 2,Grupo Armado 3,Descripción Grupo Armado 3,Lesionados Civiles,Grupo al que Pertenecen los Capturados,Capturados,Lesionados Combatientes,Militares,Policías,Otras Fuerzas Armadas Estatales,Agentes del Estado Sin Información,Total Agentes del Estado,Guerrilleros,Paramilitares,Grupos Posdesmovilización,Combatientes Sin Información,Otros Grupos Armados Organizados,Total Combatientes de Grupos Armados Organizados,Total Combatientes,Personas Sin Información,Total Civiles,Ventaja Militar,Total de Víctimas del Caso,latitud-longitud
10053,,1996,3,19,85010,AGUAZUL,CASANARE,PIEDEMONTE LLANERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.54821017 5.126121886)
10054,,1996,3,20,73124,CAJAMARCA,TOLIMA,NORTE DEL TOLIMA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-75.49745918 4.406971283)
10055,,1996,3,20,05837,TURBO,ANTIOQUIA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-76.68116171 8.12739946)
10056,,1996,3,20,08001,BARRANQUILLA,ATLANTICO,NORTE DE ATLANTICO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-74.82771544 10.98152051)
10057,,1996,3,20,08001,BARRANQUILLA,ATLANTICO,NORTE DE ATLANTICO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.82771544 10.98152051)
10059,,1996,3,20,50251,EL CASTILLO,META,ARIARI GUAYABERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.89445238 3.60282633)
1006,,1966,2,13,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,OPERACIÓN MILITAR,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,ELN,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.45784764 10.21890277)
10060,,1996,3,20,70230,CHALAN,SUCRE,MONTES DE MARIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.32420907 9.569584598)
10061,,1996,3,21,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.63402875 5.710937981)
10062,,1996,3,21,05837,TURBO,ANTIOQUIA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,DISIDENCIA EPL,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-76.68116171 8.12739946)
10063,,1996,3,21,68245,EL GUACAMAYO,SANTANDER,SERRANIA DE LOS YARIGUIES,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.4977605 6.236115743)
10064,,1996,3,21,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.58973588 6.358841086)
10065,,1996,3,21,05380,LA ESTRELLA,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.62814561 6.126678277)
10066,,1996,3,22,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.57131807 7.4065422)
10067,,1996,3,22,05858,VEGACHI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.7540302 6.836535122)
10068,,1996,3,23,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.21353005 9.624161528)
10069,,1996,3,23,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.16272514 7.557436923)
1007,,1966,2,14,73067,ATACO,TOLIMA,SUR DEL TOLIMA,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,NO IDENTIFICADO,BANDOLERISMO,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.6494851 3.399060856)
10070,,1996,3,23,27800,UNGUIA,CHOCO,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-77.10372723 8.117281079)
10071,,1996,3,23,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.76431517 6.940800534)
10072,,1996,3,25,27615,RIOSUCIO,CHOCO,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-77.35636 7.375606)
10073,,1996,3,25,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-71.91916993 2.484286091)
10074,,1996,3,25,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-74.1810727 4.316107698)
10075,,1996,3,26,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-71.91916993 2.484286091)
10076,,1996,3,26,15377,LABRANZAGRANDE,BOYACA,ORIENTE DE BOYACA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.5903846 5.541378132)
10077,,1996,3,26,19130,CAJIBIO,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-76.62567184 2.584144388)
10078,,1996,3,27,25279,FOMEQUE,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.79705267 4.528568462)
100789,,1997,2,17,25599,APULO,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,2,0,0,2,3,0,0,0,0,3,5,0,2,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-74.59124656 4.537711619)
10079,,1996,3,27,19212,CORINTO,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-76.20964569 3.136753606)
1008,CR044177,1966,2,15,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,3,4,0,0,0,4,0,0,0,0,0,0,4,0,0,GRUPOS ARMADOS ORGANIZADOS,4,POINT (-73.53900334 6.894292346)
10080,,1996,3,28,13894,ZAMBRANO,BOLIVAR,MONTES DE MARIA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.88067037 9.745147021)
10081,,1996,3,29,18410,LA MONTAÑITA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.23572732 1.302860442)
10082,,1996,3,29,13667,SAN MARTIN DE LOBA,BOLIVAR,SUR DE BOLIVAR,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.96662045 8.822667673)
10083,,1996,3,29,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,4,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-76.230039 3.23263)
10084,,1996,3,29,05154,CAUCASIA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-74.78696628 7.726992395)
10086,,1996,3,30,99001,PUERTO CARREÑO,VICHADA,ALTILLANURA,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,6,0,0,0,6,1,0,0,0,0,1,7,0,1,GRUPOS ARMADOS ORGANIZADOS,8,POINT (-68.14122234 5.836529669)
10087,,1996,3,30,73411,LIBANO,TOLIMA,NORTE DEL TOLIMA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-75.04763076 4.877936755)
10088,,1996,3,31,05250,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-74.75249562 7.711546973)
10089,,1996,3,31,05313,GRANADA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.12763646 6.123380721)
1009,CR044177,1966,2,15,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,FUERZAS ARMADAS ESTATALES,5,POINT (-73.53900334 6.894292346)
10090,,1996,3,31,68318,GUACA,SANTANDER,PROVINCIA DE GARCIA ROVIRA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.82369873 6.9434341)
10091,,1996,4,2,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-71.91916993 2.484286091)
10092,,1996,4,2,05756,SONSON,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-74.83637622 5.826388779)
10093,,1996,4,2,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA EPL,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.85255724 10.73539365)
10094,,1996,4,2,27800,UNGUIA,CHOCO,URABA,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-77.10372723 8.117281079)
10095,,1996,4,3,54128,CACHIRA,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.12939481 7.684188896)
10096,,1996,4,3,05887,YARUMAL,ANTIOQUIA,NORTE DE ANTIOQUIA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.48612996 6.815879371)
10097,,1996,4,4,68162,CERRITO,SANTANDER,PROVINCIA DE GARCIA ROVIRA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-72.64536324 6.903923173)
10098,,1996,4,4,05837,TURBO,ANTIOQUIA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,DISIDENCIA EPL,,,1,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-76.75246981 8.235816775)
10099,,1996,4,4,54051,ARBOLEDAS,NORTE DE SANTANDER,CENTRO DE NORTE DE SANTANDER,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,FUERZAS ARMADAS ESTATALES,4,POINT (-72.91705315 7.586048164)
101,,0,0,0,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-72 4)
1010,,1966,2,17,73026,ALVARADO,TOLIMA,NORTE DEL TOLIMA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,BANDOLERISMO,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-74.953418 4.567356)
10100,,1996,4,4,73043,ANZOATEGUI,TOLIMA,NORTE DEL TOLIMA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.20165423 4.623390454)
10101,,1996,4,5,73585,PURIFICACION,TOLIMA,SUR DEL TOLIMA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.87451155 3.854281614)
10102,,1996,4,6,19212,CORINTO,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,2,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-76.21303493 3.179684402)
10103,,1996,4,6,76233,DAGUA,VALLE DEL CAUCA,SUR DEL VALLE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-76.72039347 3.649822218)
10104,,1996,4,6,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.98371609 7.851315534)
10105,,1996,4,7,05376,LA CEJA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.48867617 5.965685208)
10106,,1996,4,7,19050,ARGELIA,CAUCA,PATIA,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-77.23528154 2.331034222)
10107,,1996,4,8,20228,CURUMANI,CESAR,SERRANIA DEL PERIJA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-73.48810861 9.238771332)
10108,,1996,4,8,41001,NEIVA,HUILA,NORTE DEL HUILA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,FARC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-75.27236232 2.993360046)
10109,CR007188,1996,4,8,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.61103107 6.257590259)
